id,categoria_id,nombre,descripcion,ingredientes,preparacion,tiempo_minutos,dificultad,imagen_asset,bebida,acompanamiento,video_url
"40","1","Tamal verde","Tamal norteño de masa de maíz teñida con culantro y relleno de cerdo.","[""1 kg de maíz blanco molido"",""1 atado grande de culantro licuado"",""500 g de carne de cerdo en trozos"",""1 taza de manteca de cerdo"",""Hojas de plátano"",""1 taza de arvejas""]","[""Remojar el maíz desde la noche anterior y molerlo hasta obtener una masa fina"",""Licuar el culantro con un poco de agua y colarlo"",""Derretir la manteca y freír ajo, luego incorporar la masa removiendo constantemente"",""Agregar el culantro licuado y cocinar hasta que la masa espese y tome color verde"",""Pasar las hojas de plátano por calor para que se ablanden y no se rompan"",""Colocar masa sobre la hoja, poner un trozo de cerdo y arvejas al centro, y envolver"",""Amarrar los tamales y cocinarlos al vapor durante una hora y media""]","180","dificil","/assets/images/recetas/tamal_verde.jpg","Café pasado","Salsa criolla",
"41","1","Tamal criollo","Tamal limeño de masa de maíz amarillo con cerdo, huevo y aceituna.","[""1 kg de maíz amarillo molido"",""500 g de carne de cerdo"",""4 huevos duros"",""100 g de aceitunas negras"",""1 taza de manteca de cerdo"",""Hojas de plátano""]","[""Remojar el maíz amarillo toda la noche y molerlo hasta obtener masa"",""Cocinar el cerdo en agua con sal y ajo, reservando el caldo"",""Freír ajo y ají panca en manteca, luego incorporar la masa con el caldo"",""Cocinar removiendo sin parar hasta que la masa espese y se despegue de la olla"",""Ablandar las hojas de plátano pasándolas por calor"",""Colocar masa, un trozo de cerdo, medio huevo duro, aceituna y maní al centro"",""Envolver, amarrar y cocinar al vapor una hora y media""]","180","dificil","/assets/images/recetas/tamal_criollo.jpg","Café pasado","Salsa criolla",
"42","1","Tamalito verde piurano","Tamal pequeño de choclo con culantro, sin relleno, muy suave.","[""8 choclos tiernos molidos"",""1 atado de culantro licuado"",""1/2 taza de manteca"",""Pancas de choclo"",""2 cucharaditas de sal"",""4 dientes de ajo molidos""]","[""Moler los choclos tiernos hasta obtener una pasta espesa"",""Licuar el culantro con poca agua y colarlo para obtener un extracto concentrado"",""Derretir la manteca y freír el ajo molido"",""Incorporar la masa de choclo y el culantro, removiendo a fuego bajo"",""Cocinar hasta que la masa espese y tome un color verde parejo"",""Colocar porciones sobre las pancas de choclo y envolver como paquetitos"",""Cocinar al vapor durante 45 minutos y servir tibios""]","90","media","/assets/images/recetas/tamalito_verde_piurano.jpg","Café pasado","Salsa criolla",
"43","1","Humita dulce","Humita de choclo tierno con pasas y canela, envuelta en panca.","[""8 choclos tiernos"",""1/2 taza de azúcar"",""1/2 taza de pasas"",""1 cucharadita de canela"",""100 g de mantequilla"",""Pancas de choclo""]","[""Desgranar los choclos tiernos reservando las pancas más anchas"",""Moler los granos hasta obtener una pasta con algo de textura"",""Derretir la mantequilla y mezclarla con la masa de choclo"",""Agregar el azúcar, la canela molida y las pasas"",""Colocar una porción de masa sobre dos pancas superpuestas"",""Doblar los extremos formando un paquete y amarrarlo con tiras de panca"",""Cocinar al vapor durante 45 minutos y dejar reposar antes de abrir""]","75","media","/assets/images/recetas/humita_dulce.jpg","Leche con café",,
"44","1","Humita salada","Humita de choclo con queso fresco y ají amarillo.","[""8 choclos tiernos"",""200 g de queso fresco"",""3 cucharadas de ají amarillo molido"",""100 g de manteca"",""Pancas de choclo"",""Sal al gusto""]","[""Desgranar los choclos y molerlos hasta obtener una pasta espesa"",""Preparar un aderezo friendo cebolla, ajo y ají amarillo en manteca"",""Mezclar el aderezo con la masa de choclo y sazonar con sal"",""Cortar el queso fresco en bastones"",""Colocar masa sobre dos pancas superpuestas y poner un bastón de queso al centro"",""Cubrir con más masa y cerrar el paquete amarrándolo con tiras de panca"",""Cocinar al vapor 45 minutos y servir tibio con salsa criolla""]","75","media","/assets/images/recetas/humita_salada.jpg","Café pasado","Salsa criolla",
"45","1","Tamal dulce","Tamal de maíz endulzado con pasas y canela, sin relleno de carne.","[""1 kg de maíz blanco molido"",""1 taza de azúcar"",""1/2 taza de pasas"",""1 cucharadita de canela"",""1 taza de manteca"",""Hojas de plátano""]","[""Remojar el maíz desde la noche anterior y molerlo hasta obtener masa fina"",""Derretir la manteca en una olla amplia"",""Incorporar la masa removiendo constantemente para que no se formen grumos"",""Agregar el azúcar, la canela y un poco de agua tibia"",""Cocinar hasta que la masa espese y se desprenda del fondo"",""Colocar porciones sobre hojas de plátano con pasas al centro y envolver"",""Amarrar y cocinar al vapor durante una hora y media""]","160","dificil","/assets/images/recetas/tamal_dulce.jpg","Chocolate caliente",,
"46","1","Huevos revueltos con salchicha","Huevos revueltos con salchicha picada y cebolla china.","[""6 huevos"",""3 salchichas en rodajas"",""2 tallos de cebolla china"",""2 cucharadas de mantequilla"",""Sal al gusto"",""Pimienta al gusto""]","[""Cortar las salchichas en rodajas delgadas"",""Dorarlas en una sartén con un poco de mantequilla"",""Batir los huevos con sal y pimienta hasta integrar la yema y la clara"",""Bajar el fuego y verter los huevos sobre las salchichas"",""Remover suavemente formando pliegues grandes"",""Retirar cuando aún se vean ligeramente húmedos"",""Agregar cebolla china picada y servir con pan francés""]","15","facil","/assets/images/recetas/huevos_revueltos_con_salchicha.jpg","Café con leche","Pan francés",
"47","1","Huevo a la copa","Huevos pasados por agua servidos en copa con sal y pan.","[""4 huevos frescos"",""Sal al gusto"",""Pimienta al gusto"",""4 panes franceses"",""20 g de mantequilla"",""Agua para hervir""]","[""Sacar los huevos del refrigerador 15 minutos antes para que no se rajen"",""Hervir agua en una olla pequeña"",""Introducir los huevos con cuidado usando una cuchara"",""Cocinar exactamente 4 minutos para que la clara cuaje y la yema quede líquida"",""Retirar y pasarlos brevemente por agua fría para poder manipularlos"",""Romper la parte superior del huevo y vaciarlo en una copa"",""Salpimentar y servir con pan francés con mantequilla para mojar""]","10","facil","/assets/images/recetas/huevo_a_la_copa.jpg","Café pasado","Pan francés",
"48","1","Huevos fritos con arroz","Arroz blanco con dos huevos fritos encima y plátano frito.","[""3 tazas de arroz cocido"",""4 huevos"",""2 plátanos maduros"",""3 cucharadas de aceite"",""Sal al gusto"",""Ají al gusto""]","[""Calentar el arroz cocido en una sartén con unas gotas de aceite"",""Cortar los plátanos maduros en tiras diagonales"",""Freírlos hasta que caramelicen por fuera y queden suaves por dentro"",""En la misma sartén freír los huevos con abundante aceite caliente"",""Bañar la clara con el aceite para que cuaje sin quemarse"",""Retirar cuando la yema siga líquida"",""Servir el arroz con los huevos encima y el plátano frito al costado""]","20","facil","/assets/images/recetas/huevos_fritos_con_arroz.jpg","Chicha morada","Plátano frito",
"49","1","Tortilla de papa","Tortilla gruesa de papa en rodajas con huevo y cebolla.","[""4 papas medianas"",""6 huevos"",""1 cebolla en pluma"",""1/2 taza de aceite"",""Sal al gusto"",""Perejil picado""]","[""Pelar las papas y cortarlas en rodajas delgadas"",""Freírlas a fuego bajo en aceite hasta que estén tiernas sin dorarse demasiado"",""Agregar la cebolla en pluma y cocinar hasta que transparente"",""Escurrir el exceso de aceite"",""Batir los huevos con sal y mezclarlos con la papa y la cebolla"",""Verter en una sartén caliente y cocinar a fuego bajo hasta que cuaje la base"",""Voltear con ayuda de un plato y cocinar 4 minutos más del otro lado""]","35","media","/assets/images/recetas/tortilla_de_papa.jpg","Jugo de naranja","Pan francés",
"50","1","Torreja de choclo","Tortitas fritas de choclo molido con queso y hierbas.","[""6 choclos tiernos"",""200 g de queso fresco"",""2 huevos"",""1/2 taza de harina"",""Huacatay al gusto"",""Aceite para freír""]","[""Desgranar los choclos y molerlos dejando algo de textura"",""Mezclar la masa con los huevos batidos y la harina"",""Agregar el queso fresco desmenuzado y el huacatay picado"",""Sazonar con sal y pimienta hasta obtener una mezcla espesa"",""Calentar aceite en una sartén a fuego medio"",""Verter cucharadas de la mezcla formando tortitas"",""Freír 3 minutos por lado hasta dorar y escurrir sobre papel""]","35","facil","/assets/images/recetas/torreja_de_choclo.jpg","Café pasado","Salsa criolla",
"51","1","Yuca frita con queso","Bastones de yuca sancochada y frita servidos con queso fresco.","[""1 kg de yuca"",""250 g de queso fresco"",""Aceite para freír"",""Sal al gusto"",""1 limón"",""Salsa de ají al gusto""]","[""Pelar la yuca y cortarla en trozos gruesos"",""Sancocharla en agua con sal hasta que esté tierna pero no deshecha"",""Escurrirla y retirar la fibra central de cada trozo"",""Dejarla secar unos minutos para que no salte el aceite"",""Cortarla en bastones y freírla en aceite caliente hasta dorar"",""Escurrir sobre papel absorbente y salar"",""Servir con queso fresco en cubos y salsa de ají""]","35","facil","/assets/images/recetas/yuca_frita_con_queso.jpg","Café pasado","Salsa de ají",
"52","1","Camote frito con miel","Rodajas de camote fritas bañadas en miel de chancaca.","[""4 camotes medianos"",""200 g de chancaca"",""1 palito de canela"",""2 clavos de olor"",""Aceite para freír"",""1 naranja""]","[""Pelar los camotes y cortarlos en rodajas gruesas"",""Sancocharlas brevemente para que queden tiernas por dentro"",""Escurrir y secar bien las rodajas"",""Freírlas en aceite caliente hasta que caramelicen por fuera"",""Derretir la chancaca con agua, canela, clavo y cáscara de naranja"",""Cocinar la miel a fuego bajo hasta que espese ligeramente"",""Bañar el camote frito con la miel y servir tibio""]","40","facil","/assets/images/recetas/camote_frito_con_miel.jpg","Leche con café",,
"53","1","Empanada de carne","Empanada horneada rellena de carne guisada con huevo y aceituna.","[""500 g de harina"",""200 g de manteca"",""400 g de carne molida"",""2 huevos duros picados"",""50 g de aceitunas picadas"",""1 cebolla picada fina""]","[""Formar la masa mezclando harina, manteca, sal y agua fría hasta que quede lisa"",""Dejarla reposar en frío por 30 minutos envuelta en film"",""Preparar el relleno con aderezo de cebolla, ajo y ají panca, y dorar la carne"",""Agregar huevo duro, aceitunas y pasas, y dejar enfriar por completo"",""Estirar la masa y cortar discos de unos 12 centímetros"",""Colocar relleno al centro, cerrar y repulgar los bordes con los dedos"",""Pincelar con huevo batido y hornear a 200 grados por 20 minutos""]","80","media","/assets/images/recetas/empanada_de_carne.jpg","Café pasado",,
"54","1","Empanada de pollo","Empanada horneada rellena de pollo deshilachado con ají amarillo.","[""500 g de harina"",""200 g de manteca"",""400 g de pollo cocido deshilachado"",""3 cucharadas de ají amarillo molido"",""1 cebolla picada"",""1 huevo para pincelar""]","[""Preparar la masa con harina, manteca, sal y agua fría, y dejarla reposar en frío"",""Cocinar la pechuga de pollo y deshilacharla finamente"",""Hacer un aderezo con cebolla, ajo y ají amarillo hasta que suelte su aceite"",""Incorporar el pollo deshilachado y cocinar unos minutos, luego enfriar"",""Estirar la masa y cortar discos"",""Rellenar, cerrar y repulgar los bordes presionando bien para que no se abran"",""Pincelar con huevo y hornear a 200 grados por 20 minutos hasta dorar""]","80","media","/assets/images/recetas/empanada_de_pollo.jpg","Café pasado",,
"55","1","Empanada de queso","Empanada rellena de queso fresco derretido con un toque de orégano.","[""500 g de harina"",""200 g de mantequilla"",""400 g de queso fresco"",""1 cucharadita de orégano"",""1 huevo para pincelar"",""Sal al gusto""]","[""Formar la masa con harina, mantequilla fría en cubos, sal y agua helada"",""Trabajarla lo mínimo necesario y dejarla reposar en frío 30 minutos"",""Cortar el queso fresco en cubos pequeños"",""Mezclarlo con orégano y una pizca de pimienta"",""Estirar la masa y cortar discos de 12 centímetros"",""Poner el queso al centro, cerrar y sellar bien los bordes"",""Pincelar con huevo y hornear a 200 grados 18 minutos hasta dorar""]","70","media","/assets/images/recetas/empanada_de_queso.jpg","Café con leche",,
"56","1","Cachanga","Masa frita crocante y esponjosa, típica del desayuno serrano.","[""500 g de harina"",""1 cucharadita de levadura"",""2 cucharadas de azúcar"",""1 cucharadita de sal"",""1 taza de agua tibia"",""Aceite para freír""]","[""Mezclar la harina con la levadura, el azúcar y la sal"",""Agregar el agua tibia poco a poco hasta formar una masa suave"",""Amasar unos minutos hasta que quede lisa y elástica"",""Dejar reposar tapada durante una hora hasta que doble su volumen"",""Tomar porciones y estirarlas con las manos hasta dejarlas delgadas"",""Freír en abundante aceite caliente hasta que inflen y doren"",""Escurrir sobre papel y servir con miel, mermelada o queso""]","90","facil","/assets/images/recetas/cachanga.jpg","Café pasado","Miel de chancaca",
"57","1","Chapana","Dulce de yuca rallada con chancaca envuelto en hoja de plátano.","[""1 kg de yuca rallada"",""300 g de chancaca"",""1 cucharadita de anís"",""1 palito de canela"",""Hojas de plátano"",""4 clavos de olor""]","[""Rallar la yuca cruda finamente y exprimirla ligeramente"",""Derretir la chancaca en agua con canela, clavo y anís hasta formar una miel"",""Colar la miel y mezclarla con la yuca rallada"",""Trabajar la mezcla hasta que quede homogénea y manejable"",""Cortar las hojas de plátano en rectángulos y pasarlas por calor"",""Colocar una porción de la mezcla y envolver formando paquetitos"",""Cocinar al vapor durante 40 minutos y servir tibias""]","70","media","/assets/images/recetas/chapana.jpg","Café pasado",,
"58","1","Pan chuta","Pan grande y dulce de Oropesa, con anís y manteca.","[""1 kg de harina"",""200 g de azúcar"",""200 g de manteca"",""2 cucharadas de anís"",""25 g de levadura"",""2 tazas de agua tibia""]","[""Disolver la levadura en agua tibia con una cucharada de azúcar y dejar espumar"",""Hervir el anís en agua y colar esa infusión para aromatizar la masa"",""Mezclar la harina con el azúcar, la manteca y la infusión de anís"",""Agregar la levadura activada y amasar largo rato hasta que la masa quede elástica"",""Dejar leudar tapada hasta que doble su volumen, alrededor de dos horas"",""Formar discos grandes y planos, y dejarlos reposar 30 minutos más"",""Hornear a 200 grados por 25 minutos hasta que doren""]","210","dificil","/assets/images/recetas/pan_chuta.jpg","Chocolate caliente",,
